,Engine,HI,OP1,OP2,OP3,RUL,Sensor1,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor2,Sensor20,Sensor21,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9
11391,57,0,-0.0004,-0.0003,100,137,518.67,1.3,48.26,519.07,2388.28,8108.28,8.5533,0.03,394,2388,100,644.15,38.24,23.0412,1596.45,1432.49,14.62,21.61,550.95,2388.32,9036.5
11509,58,0,-0.0009,0.0001,100,118,518.67,1.3,47.69,520.9,2388.15,8134.71,8.5322,0.03,394,2388,100,642.81,38.84,23.193,1588.02,1419.38,14.62,21.61,552.71,2388.09,9053.48
11510,58,0,0.0012,0.0003,100,119,518.67,1.3,47.77,520.96,2388.2,8128.94,8.4617,0.03,394,2388,100,642.51,38.59,23.2466,1596.97,1407.82,14.62,21.61,552.49,2388.19,9059.96
11511,58,0,-0.0009,0.0002,100,120,518.67,1.3,47.93,520.48,2388.13,8137.1,8.4452,0.03,395,2388,100,642.77,38.79,23.2433,1595.64,1414.42,14.62,21.61,552.66,2388.2,9055.5
11512,58,0,-0.0001,0.0003,100,121,518.67,1.3,47.8,520.67,2388.2,8129.91,8.4401,0.03,394,2388,100,642.63,38.83,23.3424,1592.91,1421.19,14.62,21.61,553.83,2388.15,9057.74
11513,58,0,-0.0036,-0.0002,100,122,518.67,1.3,47.7,520.45,2388.16,8130.22,8.4651,0.03,395,2388,100,642.79,38.79,23.2957,1597.51,1411.0,14.62,21.61,552.52,2388.18,9056.59
11514,58,0,0.0017,0.0003,100,123,518.67,1.3,47.89,520.94,2388.14,8133.34,8.4703,0.03,394,2388,100,643.11,38.67,23.2559,1586.78,1415.01,14.62,21.61,552.23,2388.17,9054.96
11515,58,0,-0.0009,-0.0002,100,124,518.67,1.3,47.86,520.72,2388.18,8133.23,8.4907,0.03,396,2388,100,643.34,38.69,23.184,1596.92,1418.71,14.62,21.61,553.33,2388.16,9058.46
11516,58,0,-0.0019,0.0001,100,125,518.67,1.3,47.82,520.88,2388.18,8135.1,8.4499,0.03,395,2388,100,643.69,38.75,23.2074,1592.69,1421.31,14.62,21.61,552.55,2388.18,9054.61
11517,58,0,0.0003,0.0001,100,126,518.67,1.3,47.68,520.85,2388.24,8133.64,8.4776,0.03,394,2388,100,643.11,38.77,23.1867,1599.4,1419.61,14.62,21.61,553.6,2388.16,9052.17
11518,58,0,-0.0006,0.0003,100,127,518.67,1.3,47.76,520.46,2388.16,8137.85,8.5023,0.03,393,2388,100,643.1,38.61,23.1422,1591.08,1412.16,14.62,21.61,552.47,2388.18,9058.51
11519,58,0,0.0007,-0.0002,100,128,518.67,1.3,47.82,520.36,2388.25,8130.73,8.4834,0.03,394,2388,100,642.99,38.82,23.1397,1598.99,1419.89,14.62,21.61,552.57,2388.19,9047.29
11520,58,0,0.0013,0.0001,100,129,518.67,1.3,47.81,520.34,2388.19,8130.28,8.4734,0.03,395,2388,100,643.47,38.64,23.2383,1590.66,1414.62,14.62,21.61,552.76,2388.21,9054.42
11521,58,0,0.0033,0.0001,100,130,518.67,1.3,47.93,519.67,2388.18,8120.34,8.4683,0.03,394,2388,100,642.94,38.69,23.1293,1597.17,1416.69,14.62,21.61,551.6,2388.2,9055.53
11522,58,0,0.0012,0.0004,100,131,518.67,1.3,47.89,520.44,2388.23,8129.33,8.4762,0.03,396,2388,100,642.89,38.49,23.1771,1590.84,1419.96,14.62,21.61,552.69,2388.17,9048.72
11523,58,0,0.0013,-0.0004,100,132,518.67,1.3,47.96,520.11,2388.28,8131.71,8.4593,0.03,393,2388,100,643.09,38.56,23.1201,1597.86,1426.76,14.62,21.61,551.91,2388.23,9055.1
11524,58,0,-0.0029,-0.0001,100,133,518.67,1.3,47.81,520.44,2388.19,8127.96,8.4931,0.03,395,2388,100,643.11,38.62,23.1794,1600.78,1422.72,14.62,21.61,552.71,2388.26,9059.97
11525,58,0,-0.0005,0.0003,100,134,518.67,1.3,47.88,520.42,2388.22,8126.38,8.4874,0.03,395,2388,100,643.2,38.65,23.1702,1592.29,1421.06,14.62,21.61,552.74,2388.2,9046.53
11526,58,0,-0.0023,-0.0001,100,135,518.67,1.3,47.92,520.33,2388.26,8124.13,8.5098,0.03,394,2388,100,643.57,38.6,23.114,1599.64,1417.99,14.62,21.61,552.18,2388.24,9054.31
11527,58,0,0.0031,-0.0005,100,136,518.67,1.3,47.9,520.4,2388.27,8122.52,8.5042,0.03,397,2388,100,643.12,38.57,23.0882,1604.85,1424.95,14.62,21.61,551.04,2388.2,9049.09
11528,58,0,-0.0013,0.0003,100,137,518.67,1.3,48.22,520.31,2388.29,8125.24,8.4972,0.03,396,2388,100,643.62,38.6,23.1609,1594.84,1426.06,14.62,21.61,552.25,2388.25,9054.86
11529,58,0,-0.0009,-0.0005,100,138,518.67,1.3,48.01,520.48,2388.27,8129.44,8.47,0.03,395,2388,100,643.43,38.54,23.1793,1598.68,1422.57,14.62,21.61,551.29,2388.25,9053.92
11530,58,0,0.002,-0.0003,100,139,518.67,1.3,48.07,519.78,2388.27,8122.59,8.4786,0.03,397,2388,100,643.03,38.65,23.1517,1603.67,1420.72,14.62,21.61,551.22,2388.28,9043.83
11531,58,0,-0.0033,-0.0003,100,140,518.67,1.3,48.15,520.16,2388.21,8126.94,8.4867,0.03,396,2388,100,643.6,38.37,23.0697,1601.88,1424.96,14.62,21.61,552.04,2388.32,9047.13
11532,58,0,0.0028,0.0001,100,141,518.67,1.3,47.93,519.81,2388.27,8117.3,8.4739,0.03,394,2388,100,643.65,38.42,23.128,1598.35,1419.95,14.62,21.61,552.24,2388.21,9047.96
11533,58,0,0.0015,0.0,100,142,518.67,1.3,48.11,519.98,2388.32,8124.79,8.4973,0.03,396,2388,100,643.04,38.29,23.0459,1591.57,1428.33,14.62,21.61,551.81,2388.32,9046.59
11534,58,0,-0.0027,-0.0001,100,143,518.67,1.3,48.12,520.13,2388.28,8123.03,8.5053,0.03,396,2388,100,643.23,38.64,23.1447,1606.09,1426.54,14.62,21.61,551.51,2388.27,9043.51
11535,58,0,-0.0042,-0.0003,100,144,518.67,1.3,48.15,520.05,2388.27,8119.98,8.5146,0.03,397,2388,100,644.19,38.55,22.9495,1597.88,1424.43,14.62,21.61,550.8,2388.31,9044.79
11536,58,0,0.0009,0.0,100,145,518.67,1.3,48.17,519.55,2388.23,8122.8,8.5286,0.03,396,2388,100,644.02,38.32,23.0548,1602.9,1436.66,14.62,21.61,551.06,2388.28,9048.86
11537,58,0,0.0042,0.0004,100,146,518.67,1.3,48.02,519.65,2388.26,8115.48,8.5056,0.03,396,2388,100,643.6,38.46,23.1961,1604.72,1430.55,14.62,21.61,551.31,2388.34,9039.32
11538,58,0,-0.0028,0.0002,100,147,518.67,1.3,48.33,519.77,2388.33,8119.76,8.519,0.03,395,2388,100,643.75,38.29,23.185,1593.77,1438.22,14.62,21.61,551.29,2388.28,9047.79
11740,59,0,-0.0007,0.0004,100,202,518.67,1.3,47.78,520.14,2388.14,8142.87,8.4696,0.03,395,2388,100,643.01,38.6,23.2109,1599.8,1416.56,14.62,21.61,552.86,2388.13,9059.57
11741,59,0,-0.0042,-0.0005,100,203,518.67,1.3,47.89,520.66,2388.17,8136.8,8.4535,0.03,394,2388,100,643.16,38.67,23.2076,1596.07,1418.08,14.62,21.61,551.99,2388.19,9061.17
11742,59,0,0.0026,-0.0001,100,204,518.67,1.3,47.65,520.49,2388.17,8146.3,8.4868,0.03,394,2388,100,643.11,38.74,23.2261,1580.1,1412.49,14.62,21.61,552.36,2388.11,9061.04
11743,59,0,0.0022,-0.0002,100,205,518.67,1.3,47.73,520.65,2388.13,8139.5,8.4771,0.03,394,2388,100,642.8,38.69,23.1832,1599.21,1418.72,14.62,21.61,552.1,2388.11,9061.42
11744,59,0,0.0027,-0.0002,100,206,518.67,1.3,47.75,520.55,2388.14,8142.56,8.4546,0.03,395,2388,100,642.73,38.8,23.2558,1594.98,1420.36,14.62,21.61,551.76,2388.15,9069.01
11745,59,0,0.0029,0.0,100,207,518.67,1.3,47.95,520.46,2388.2,8143.8,8.4951,0.03,396,2388,100,643.32,38.55,23.1637,1599.41,1416.11,14.62,21.61,552.05,2388.17,9066.36
11746,59,0,-0.0018,-0.0003,100,208,518.67,1.3,48.01,520.11,2388.15,8138.67,8.4417,0.03,396,2388,100,642.68,38.7,23.1342,1595.16,1424.0,14.62,21.61,552.05,2388.13,9060.48
11747,59,0,0.0033,0.0001,100,209,518.67,1.3,47.67,520.92,2388.2,8141.02,8.4795,0.03,393,2388,100,642.9,38.55,23.2676,1596.59,1414.54,14.62,21.61,552.5,2388.19,9057.71
11748,59,0,-0.0004,0.0002,100,210,518.67,1.3,47.92,520.66,2388.2,8136.4,8.4791,0.03,394,2388,100,643.18,38.57,23.1527,1600.76,1421.0,14.62,21.61,552.12,2388.18,9059.81
11749,59,0,0.0037,0.0001,100,211,518.67,1.3,47.94,520.25,2388.18,8136.91,8.4844,0.03,395,2388,100,643.08,38.76,23.2471,1602.91,1416.89,14.62,21.61,551.74,2388.19,9060.02
11750,59,0,-0.005,-0.0005,100,212,518.67,1.3,47.85,520.16,2388.15,8138.42,8.4711,0.03,395,2388,100,642.78,38.61,23.2378,1591.39,1421.01,14.62,21.61,552.58,2388.16,9069.9
11751,59,0,-0.0006,0.0005,100,213,518.67,1.3,47.85,520.45,2388.17,8135.9,8.4901,0.03,396,2388,100,643.19,38.66,23.1887,1600.85,1423.3,14.62,21.61,552.11,2388.21,9068.51
11752,59,0,-0.0018,-0.0003,100,214,518.67,1.3,47.91,520.68,2388.18,8144.15,8.4853,0.03,394,2388,100,643.2,38.38,23.1812,1597.76,1417.63,14.62,21.61,552.05,2388.21,9070.95
11753,59,0,-0.0024,-0.0001,100,215,518.67,1.3,47.92,520.53,2388.22,8137.86,8.4852,0.03,398,2388,100,643.34,38.58,23.2726,1594.58,1418.44,14.62,21.61,551.59,2388.21,9062.7
11754,59,0,0.0,0.0002,100,216,518.67,1.3,47.95,520.28,2388.24,8135.99,8.5073,0.03,394,2388,100,643.57,38.72,23.2616,1598.79,1425.27,14.62,21.61,552.32,2388.18,9066.73
11755,59,0,-0.001,-0.0001,100,217,518.67,1.3,47.86,519.86,2388.19,8136.29,8.4928,0.03,394,2388,100,642.34,38.58,23.1679,1598.51,1418.95,14.62,21.61,551.86,2388.22,9063.76
11756,59,0,-0.0054,0.0002,100,218,518.67,1.3,47.92,519.61,2388.21,8138.12,8.5318,0.03,395,2388,100,643.64,38.34,23.1616,1598.02,1414.18,14.62,21.61,552.43,2388.23,9060.62
11757,59,0,0.0027,-0.0005,100,219,518.67,1.3,47.96,519.96,2388.22,8138.8,8.5069,0.03,395,2388,100,643.27,38.55,23.0707,1599.87,1417.33,14.62,21.61,552.05,2388.25,9071.83
11758,59,0,-0.0014,0.0002,100,220,518.67,1.3,47.95,520.26,2388.23,8140.33,8.5077,0.03,396,2388,100,643.84,38.39,23.145,1602.08,1417.58,14.62,21.61,551.62,2388.23,9061.17
11759,59,0,0.0008,-0.0004,100,221,518.67,1.3,48.24,520.45,2388.22,8133.85,8.4918,0.03,395,2388,100,643.14,38.65,23.1631,1596.25,1424.94,14.62,21.61,552.14,2388.23,9062.56
11760,59,0,-0.0024,0.0004,100,222,518.67,1.3,48.1,519.87,2388.26,8145.15,8.5008,0.03,395,2388,100,643.41,38.45,23.1103,1601.25,1427.51,14.62,21.61,552.04,2388.22,9058.2
11761,59,0,0.0001,0.0,100,223,518.67,1.3,48.22,520.07,2388.24,8140.02,8.4959,0.03,394,2388,100,643.6,38.49,23.1274,1602.46,1424.16,14.62,21.61,551.68,2388.2,9066.96
11762,59,0,-0.0032,0.0001,100,224,518.67,1.3,48.08,519.62,2388.19,8138.09,8.5062,0.03,397,2388,100,643.64,38.35,23.0915,1593.92,1420.56,14.62,21.61,551.66,2388.21,9070.84
11763,59,0,0.003,0.0004,100,225,518.67,1.3,48.16,520.3,2388.26,8132.3,8.5162,0.03,397,2388,100,643.76,38.43,23.0844,1604.01,1422.57,14.62,21.61,551.64,2388.24,9063.62
11764,59,0,0.0012,-0.0002,100,226,518.67,1.3,48.25,520.05,2388.28,8140.27,8.4971,0.03,396,2388,100,643.47,38.44,23.0291,1591.33,1420.92,14.62,21.61,552.27,2388.23,9062.85
11765,59,0,-0.004,-0.0003,100,227,518.67,1.3,48.08,519.24,2388.19,8143.16,8.5272,0.03,395,2388,100,643.36,38.43,23.035,1603.48,1425.92,14.62,21.61,551.83,2388.23,9067.15
11766,59,0,0.0,-0.0001,100,228,518.67,1.3,48.08,519.36,2388.2,8135.62,8.5353,0.03,396,2388,100,643.58,38.56,23.0203,1599.79,1432.85,14.62,21.61,551.3,2388.22,9068.13
11767,59,0,0.0016,-0.0001,100,229,518.67,1.3,48.41,519.44,2388.26,8143.48,8.5208,0.03,396,2388,100,643.62,38.38,23.0154,1602.36,1429.64,14.62,21.61,551.35,2388.22,9073.2
11768,59,0,-0.0016,-0.0004,100,230,518.67,1.3,48.14,518.99,2388.27,8138.19,8.5105,0.03,397,2388,100,643.93,38.51,23.0253,1597.9,1429.54,14.62,21.61,551.33,2388.28,9066.11
11769,59,0,0.002,-0.0004,100,231,518.67,1.3,48.14,519.09,2388.24,8141.32,8.5155,0.03,395,2388,100,643.47,38.44,23.0258,1599.56,1425.87,14.62,21.61,550.88,2388.28,9063.69
11912,60,0,0.0013,-0.0005,100,143,518.67,1.3,47.7,520.72,2388.11,8170.9,8.4854,0.03,394,2388,100,643.15,38.67,23.2419,1599.66,1420.32,14.62,21.61,553.24,2388.11,9083.81
11913,60,0,-0.0023,-0.0002,100,144,518.67,1.3,47.83,520.99,2388.09,8167.19,8.4966,0.03,393,2388,100,643.13,38.68,23.2181,1597.01,1419.5,14.62,21.61,552.61,2388.13,9092.82
11914,60,0,0.0029,-0.0003,100,145,518.67,1.3,47.8,520.16,2388.14,8165.27,8.4605,0.03,394,2388,100,642.95,38.7,23.1871,1595.3,1418.11,14.62,21.61,552.2,2388.08,9084.96
11915,60,0,0.0017,-0.0002,100,146,518.67,1.3,47.95,520.93,2388.15,8163.97,8.4472,0.03,396,2388,100,643.42,38.77,23.0987,1595.04,1421.76,14.62,21.61,552.32,2388.13,9090.33
11916,60,0,-0.0019,0.0001,100,147,518.67,1.3,47.65,520.38,2388.14,8167.19,8.4745,0.03,396,2388,100,643.14,38.67,23.2111,1595.7,1422.39,14.62,21.61,552.09,2388.14,9092.48
11917,60,0,-0.0018,-0.0002,100,148,518.67,1.3,47.83,521.51,2388.08,8161.39,8.4484,0.03,396,2388,100,643.12,38.79,23.1724,1598.39,1419.37,14.62,21.61,553.0,2388.15,9092.06
11918,60,0,0.0026,-0.0001,100,149,518.67,1.3,47.94,520.36,2388.1,8169.98,8.4778,0.03,395,2388,100,643.65,38.56,23.2713,1598.24,1418.29,14.62,21.61,552.7,2388.14,9097.14
11919,60,0,0.0005,-0.0005,100,150,518.67,1.3,47.98,520.33,2388.09,8167.22,8.4712,0.03,394,2388,100,643.57,38.65,23.0672,1595.96,1416.97,14.62,21.61,552.07,2388.1,9096.81
11920,60,0,0.0027,0.0002,100,151,518.67,1.3,47.89,521.06,2388.11,8166.84,8.4844,0.03,395,2388,100,643.53,38.59,23.0649,1603.99,1413.38,14.62,21.61,551.8,2388.14,9099.0
11921,60,0,-0.0012,-0.0004,100,152,518.67,1.3,47.83,520.1,2388.1,8168.32,8.4716,0.03,396,2388,100,642.71,38.53,23.1546,1601.85,1426.08,14.62,21.61,552.42,2388.09,9099.68
11922,60,0,0.003,-0.0004,100,153,518.67,1.3,47.8,520.06,2388.12,8168.66,8.4573,0.03,395,2388,100,643.24,38.54,23.1331,1598.63,1414.98,14.62,21.61,551.85,2388.14,9105.46
11923,60,0,0.0022,-0.0002,100,154,518.67,1.3,47.9,520.66,2388.13,8168.13,8.4994,0.03,395,2388,100,642.9,38.41,23.1594,1600.59,1421.96,14.62,21.61,552.18,2388.16,9101.43
11924,60,0,-0.0041,0.0002,100,155,518.67,1.3,47.85,520.88,2388.13,8175.24,8.5067,0.03,395,2388,100,643.15,38.69,23.2001,1595.63,1420.77,14.62,21.61,551.36,2388.15,9105.2
11925,60,0,0.0037,-0.0001,100,156,518.67,1.3,47.86,520.13,2388.17,8173.69,8.4705,0.03,395,2388,100,643.43,38.58,23.1307,1601.63,1412.51,14.62,21.61,552.84,2388.13,9106.37
11926,60,0,-0.0005,-0.0004,100,157,518.67,1.3,48.02,520.14,2388.18,8177.95,8.5038,0.03,396,2388,100,644.37,38.67,23.0836,1595.33,1416.67,14.62,21.61,551.55,2388.14,9105.62
11927,60,0,-0.0017,0.0,100,158,518.67,1.3,47.96,520.34,2388.17,8176.0,8.527000000000001,0.03,395,2388,100,643.24,38.59,23.1506,1603.2,1422.86,14.62,21.61,552.14,2388.16,9102.78
11928,60,0,-0.0021,-0.0004,100,159,518.67,1.3,48.01,520.52,2388.13,8188.93,8.5194,0.03,394,2388,100,643.82,38.52,23.0807,1597.65,1420.06,14.62,21.61,551.58,2388.15,9117.25
11929,60,0,0.0013,-0.0005,100,160,518.67,1.3,48.21,519.84,2388.19,8180.69,8.4952,0.03,395,2388,100,643.75,38.57,23.1486,1599.06,1423.18,14.62,21.61,552.83,2388.16,9111.12
11930,60,0,0.0026,-0.0001,100,161,518.67,1.3,48.05,520.19,2388.22,8188.23,8.507,0.03,398,2388,100,643.61,38.7,23.0713,1596.16,1424.31,14.62,21.61,551.76,2388.15,9113.99
11931,60,0,-0.0003,0.0001,100,162,518.67,1.3,48.01,520.49,2388.14,8183.55,8.515,0.03,396,2388,100,643.56,38.54,23.1078,1597.76,1426.7,14.62,21.61,551.86,2388.17,9110.25
11932,60,0,0.0006,-0.0003,100,163,518.67,1.3,47.96,520.12,2388.16,8189.02,8.5415,0.03,396,2388,100,643.67,38.4,23.1444,1603.32,1421.99,14.62,21.61,552.21,2388.19,9118.62
11933,60,0,-0.0006,0.0003,100,164,518.67,1.3,48.0,519.82,2388.16,8185.82,8.532,0.03,397,2388,100,643.44,38.5,23.113000000000003,1600.31,1424.57,14.62,21.61,551.36,2388.16,9116.28
11934,60,0,-0.0012,-0.0005,100,165,518.67,1.3,48.19,520.61,2388.16,8191.59,8.5099,0.03,397,2388,100,643.43,38.45,23.0497,1601.09,1425.62,14.62,21.61,552.69,2388.16,9119.65
11935,60,0,0.0012,0.0002,100,166,518.67,1.3,48.08,520.51,2388.18,8192.94,8.4909,0.03,395,2388,100,643.36,38.39,23.0767,1606.08,1426.33,14.62,21.61,551.7,2388.11,9123.57
11936,60,0,0.0025,0.0001,100,167,518.67,1.3,47.91,520.02,2388.18,8197.31,8.5475,0.03,396,2388,100,643.25,38.44,23.0666,1599.64,1431.86,14.62,21.61,551.67,2388.18,9127.94
11937,60,0,-0.0013,-0.0005,100,168,518.67,1.3,48.07,519.95,2388.18,8194.39,8.5478,0.03,394,2388,100,643.27,38.43,23.0102,1605.39,1424.66,14.62,21.61,551.99,2388.19,9120.77
11938,60,0,-0.0002,-0.0005,100,169,518.67,1.3,47.96,519.55,2388.22,8201.01,8.5028,0.03,394,2388,100,643.0,38.4,23.0611,1604.8,1427.89,14.62,21.61,551.78,2388.21,9132.96
11939,60,0,0.0038,-0.0004,100,170,518.67,1.3,48.26,520.38,2388.23,8201.18,8.5246,0.03,395,2388,100,643.52,38.56,23.0791,1605.43,1428.3,14.62,21.61,552.02,2388.19,9131.61
11940,60,0,-0.0013,-0.0005,100,171,518.67,1.3,48.19,519.53,2388.17,8200.31,8.52,0.03,397,2388,100,643.9,38.41,23.0279,1599.63,1424.11,14.62,21.61,551.35,2388.17,9144.09
11941,60,0,-0.0005,0.0004,100,172,518.67,1.3,48.04,520.44,2388.22,8205.47,8.5322,0.03,396,2388,100,643.62,38.23,22.954,1605.19,1434.09,14.62,21.61,551.21,2388.18,9141.47
12097,61,0,-0.0013,0.0001,100,156,518.67,1.3,47.84,520.86,2388.13,8126.22,8.4336,0.03,395,2388,100,642.85,38.93,23.2228,1599.96,1414.85,14.62,21.61,552.4,2388.1,9049.66
12098,61,0,0.0001,-0.0003,100,157,518.67,1.3,47.63,520.34,2388.23,8127.21,8.4633,0.03,395,2388,100,642.9,38.69,23.1621,1592.84,1408.91,14.62,21.61,551.73,2388.14,9053.1
12099,61,0,-0.001,-0.0001,100,158,518.67,1.3,47.52,520.5,2388.09,8131.09,8.4536,0.03,394,2388,100,642.99,38.87,23.1819,1590.46,1410.7,14.62,21.61,552.91,2388.16,9048.46
12100,61,0,0.0004,-0.0004,100,159,518.67,1.3,47.84,521.23,2388.16,8127.94,8.4958,0.03,394,2388,100,642.73,38.53,23.121,1593.46,1412.19,14.62,21.61,552.53,2388.19,9047.98
12101,61,0,-0.0008,0.0001,100,160,518.67,1.3,47.74,520.17,2388.22,8125.52,8.4714,0.03,393,2388,100,642.79,38.73,23.2185,1593.67,1412.2,14.62,21.61,552.36,2388.13,9046.52
12102,61,0,-0.0001,-0.0005,100,161,518.67,1.3,47.78,520.83,2388.17,8126.64,8.4614,0.03,394,2388,100,642.44,38.66,23.2307,1595.51,1420.18,14.62,21.61,552.29,2388.18,9049.07
12103,61,0,-0.0004,0.0004,100,162,518.67,1.3,47.71,520.78,2388.17,8126.22,8.453,0.03,395,2388,100,643.0,38.81,23.1875,1588.71,1408.61,14.62,21.61,552.79,2388.18,9049.9
12104,61,0,-0.0015,-0.0004,100,163,518.67,1.3,47.72,520.74,2388.18,8128.85,8.472999999999999,0.03,395,2388,100,642.88,38.55,23.2401,1603.46,1414.8,14.62,21.61,552.5,2388.12,9054.77
12105,61,0,-0.0009,-0.0003,100,164,518.67,1.3,47.73,520.48,2388.21,8123.76,8.4917,0.03,394,2388,100,642.63,38.56,23.1946,1595.29,1418.16,14.62,21.61,552.18,2388.18,9045.26
12106,61,0,-0.0042,-0.0003,100,165,518.67,1.3,47.96,520.77,2388.16,8123.38,8.4988,0.03,396,2388,100,643.41,38.56,23.2553,1592.72,1424.72,14.62,21.61,551.71,2388.2,9045.8
12107,61,0,0.0007,0.0003,100,166,518.67,1.3,47.87,520.72,2388.23,8123.5,8.4349,0.03,394,2388,100,643.19,38.5,23.1544,1588.26,1417.55,14.62,21.61,552.32,2388.18,9043.71
12108,61,0,0.0008,-0.0002,100,167,518.67,1.3,47.73,520.42,2388.26,8120.2,8.4654,0.03,395,2388,100,642.91,38.71,23.2732,1598.37,1420.92,14.62,21.61,552.45,2388.23,9039.3
12109,61,0,0.0034,0.0001,100,168,518.67,1.3,48.0,520.98,2388.18,8122.82,8.4966,0.03,394,2388,100,643.16,38.61,23.3654,1596.01,1421.04,14.62,21.61,552.31,2388.22,9044.53
12110,61,0,-0.0015,0.0,100,169,518.67,1.3,47.89,520.3,2388.24,8119.22,8.4752,0.03,397,2388,100,642.98,38.7,23.2252,1597.45,1415.84,14.62,21.61,551.96,2388.2,9047.95
12111,61,0,0.0015,-0.0005,100,170,518.67,1.3,47.62,520.71,2388.2,8128.83,8.4989,0.03,397,2388,100,643.34,38.72,23.0212,1594.38,1420.64,14.62,21.61,552.61,2388.24,9050.07
12112,61,0,0.0,-0.0003,100,171,518.67,1.3,47.85,520.49,2388.22,8128.25,8.4697,0.03,396,2388,100,643.46,38.44,23.1927,1596.99,1422.42,14.62,21.61,551.07,2388.23,9044.71
12113,61,0,-0.0006,-0.0003,100,172,518.67,1.3,47.89,520.44,2388.24,8119.73,8.4881,0.03,395,2388,100,643.26,38.62,23.1052,1602.37,1416.4,14.62,21.61,552.33,2388.23,9041.21
12114,61,0,-0.0008,0.0004,100,173,518.67,1.3,48.02,520.46,2388.22,8120.92,8.4641,0.03,395,2388,100,643.77,38.5,23.1417,1597.09,1423.02,14.62,21.61,551.95,2388.25,9046.24
12115,61,0,-0.0004,0.0001,100,174,518.67,1.3,48.07,520.29,2388.28,8121.83,8.4862,0.03,396,2388,100,643.32,38.54,23.0664,1603.31,1422.98,14.62,21.61,551.88,2388.25,9041.33
12116,61,0,0.0002,-0.0001,100,175,518.67,1.3,48.0,520.11,2388.25,8113.57,8.4936,0.03,396,2388,100,643.19,38.5,23.1427,1597.03,1424.3,14.62,21.61,551.69,2388.28,9047.52
12117,61,0,0.0,-0.0003,100,176,518.67,1.3,48.16,519.8,2388.28,8116.74,8.5378,0.03,396,2388,100,643.43,38.52,23.1043,1596.56,1431.19,14.62,21.61,551.45,2388.27,9042.44
12118,61,0,-0.0075,-0.0004,100,177,518.67,1.3,47.94,519.55,2388.24,8117.73,8.5089,0.03,394,2388,100,643.12,38.64,23.2137,1599.93,1419.31,14.62,21.61,551.77,2388.25,9047.94
12119,61,0,-0.0066,0.0001,100,178,518.67,1.3,47.95,519.76,2388.3,8115.33,8.461,0.03,396,2388,100,643.61,38.58,23.1987,1595.91,1420.18,14.62,21.61,551.92,2388.27,9036.28
12120,61,0,-0.0006,0.0003,100,179,518.67,1.3,48.19,519.7,2388.26,8113.12,8.4991,0.03,395,2388,100,643.28,38.66,23.0977,1598.9,1428.14,14.62,21.61,550.75,2388.28,9041.05
12121,61,0,-0.0009,-0.0004,100,180,518.67,1.3,48.02,519.33,2388.36,8113.01,8.5139,0.03,394,2388,100,643.52,38.45,23.004,1599.75,1421.91,14.62,21.61,550.73,2388.27,9043.28
12122,61,0,0.001,-0.0005,100,181,518.67,1.3,48.1,519.44,2388.23,8113.37,8.5026,0.03,395,2388,100,643.78,38.46,23.1098,1604.19,1420.72,14.62,21.61,552.09,2388.3,9044.23
12123,61,0,0.0018,0.0003,100,182,518.67,1.3,48.19,519.72,2388.33,8116.31,8.5286,0.03,396,2388,100,644.06,38.6,22.9853,1606.3,1430.19,14.62,21.61,551.3,2388.3,9038.76
12124,61,0,0.0014,0.0,100,183,518.67,1.3,48.21,519.65,2388.31,8113.64,8.5365,0.03,395,2388,100,643.48,38.55,23.1324,1609.91,1423.4,14.62,21.61,551.48,2388.28,9034.33
12125,61,0,0.0009,-0.0005,100,184,518.67,1.3,48.25,519.62,2388.32,8111.09,8.5217,0.03,396,2388,100,643.93,38.53,23.1414,1596.35,1425.73,14.62,21.61,551.31,2388.26,9038.33
12126,61,0,-0.0049,0.0,100,185,518.67,1.3,48.23,519.82,2388.27,8109.39,8.519,0.03,397,2388,100,643.39,38.34,22.984,1604.83,1426.0,14.62,21.61,551.12,2388.26,9038.93
12277,62,0,-0.0007,0.0003,100,151,518.67,1.3,47.94,520.46,2388.23,8126.69,8.4941,0.03,395,2388,100,643.17,38.47,23.1563,1602.16,1419.74,14.62,21.61,551.65,2388.28,9044.4
12278,62,0,-0.0014,-0.0004,100,152,518.67,1.3,48.04,520.35,2388.22,8130.71,8.4939,0.03,396,2388,100,642.97,38.52,23.2851,1592.93,1420.19,14.62,21.61,553.1,2388.24,9051.23
12279,62,0,0.0037,0.0001,100,153,518.67,1.3,47.94,520.1,2388.22,8128.8,8.5179,0.03,395,2388,100,643.09,38.53,23.1438,1594.93,1424.44,14.62,21.61,552.15,2388.2,9050.45
12280,62,0,-0.0003,-0.0002,100,154,518.67,1.3,47.82,520.06,2388.21,8127.25,8.4769,0.03,394,2388,100,643.6,38.72,23.143,1598.29,1418.29,14.62,21.61,551.88,2388.2,9050.34
12281,62,0,-0.0006,0.0,100,155,518.67,1.3,47.91,520.31,2388.24,8123.33,8.5069,0.03,396,2388,100,643.21,38.73,23.1973,1592.44,1422.98,14.62,21.61,552.41,2388.19,9049.09
12282,62,0,0.0035,0.0006,100,156,518.67,1.3,48.01,520.37,2388.18,8128.1,8.4572,0.03,394,2388,100,643.4,38.77,23.1708,1599.79,1420.36,14.62,21.61,552.49,2388.23,9041.56
